latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
4.03113,13.13407,315.55,1.12,1.06,2025-02-25,1344,A,51,6.1NRT,294.79,7.66,D
3.97806,12.7685,314.98,1.08,1.04,2025-02-25,1344,A,49,6.1NRT,297.72,6.92,D
1.83658,11.37478,307.2,1,1,2025-02-25,1344,A,63,6.1NRT,273.82,6.98,D
1.75452,10.6791,312.83,1.02,1.01,2025-02-25,1344,A,54,6.1NRT,278.03,10.23,D
3.85064,11.89197,318.11,1.02,1.01,2025-02-25,1344,A,41,6.1NRT,295.82,8.04,D
1.87053,11.40867,308.57,1,1,2025-02-25,1344,A,65,6.1NRT,275.8,7.48,D
3.70745,10.90899,360.12,1,1,2025-02-25,1344,A,100,6.1NRT,296.99,80.61,D
1.73921,10.45184,312.18,1.04,1.02,2025-02-25,1344,A,57,6.1NRT,278.78,10.61,D
3.95176,12.52412,316.72,1.06,1.03,2025-02-25,1344,A,43,6.1NRT,297.58,8.62,D
1.88172,11.36242,302.93,1,1,2025-02-25,1344,A,44,6.1NRT,277.63,3.53,D
1.77326,10.6215,308.62,1.03,1.01,2025-02-25,1344,A,65,6.1NRT,278.82,6.42,D
3.91175,12.24946,315.73,1.04,1.02,2025-02-25,1344,A,47,6.1NRT,299.61,6.71,D
1.79757,10.6636,304.29,1.02,1.01,2025-02-25,1344,A,37,6.1NRT,278.53,3.3,D
1.87871,11.15734,323.77,1,1,2025-02-25,1344,A,82,6.1NRT,276.58,19.86,D
3.91043,12.24041,316.96,1.04,1.02,2025-02-25,1344,A,66,6.1NRT,299.31,8.4,D
1.87743,11.14857,309.36,1,1,2025-02-25,1344,A,66,6.1NRT,277.58,7.55,D
1.81898,10.62385,311.54,1.03,1.01,2025-02-25,1344,A,60,6.1NRT,279.75,8.25,D
3.6945,10.7585,319.89,1,1,2025-02-25,1344,A,61,6.1NRT,297.51,9.37,D
1.84085,10.71184,322.67,1.02,1.01,2025-02-25,1344,A,81,6.1NRT,281.91,16.03,D
3.69322,10.74972,317.96,1,1,2025-02-25,1344,A,47,6.1NRT,298,7.63,D
1.93394,11.26793,304.34,1,1,2025-02-25,1344,A,51,6.1NRT,276.18,4.72,D
3.66881,10.58237,319.04,1.01,1,2025-02-25,1344,A,71,6.1NRT,296.08,10.1,D
1.85373,10.72169,307.19,1.02,1.01,2025-02-25,1344,A,49,6.1NRT,281.36,4.95,D
3.66752,10.57352,313.87,1.01,1,2025-02-25,1344,A,56,6.1NRT,296.27,5.7,D
1.84979,10.69495,313.26,1.02,1.01,2025-02-25,1344,A,71,6.1NRT,282.57,9.15,D
4.0723,13.30365,321.37,1.15,1.07,2025-02-25,1344,A,49,6.1NRT,291.15,15.78,D
1.86195,10.59271,304.87,1.03,1.01,2025-02-25,1344,A,53,6.1NRT,281.26,3.38,D
1.92807,10.98216,304.22,1.01,1,2025-02-25,1344,A,49,6.1NRT,273.97,5.11,D
3.64153,10.31706,314.22,1.02,1.01,2025-02-25,1344,A,60,6.1NRT,295.56,6.81,D
1.99685,11.3301,307.93,1,1,2025-02-25,1344,A,62,6.1NRT,281.26,5.52,D
3.6402,10.30812,312.58,1.02,1.01,2025-02-25,1344,A,54,6.1NRT,295.44,5.41,D
1.99557,11.32137,314.5,1,1,2025-02-25,1344,A,73,6.1NRT,283.02,10.38,D
1.97771,11.19896,305.9,1,1,2025-02-25,1344,A,44,6.1NRT,279.32,4.22,D
4.07459,13.25237,314.36,1.14,1.06,2025-02-25,1344,A,47,6.1NRT,290.05,7.9,D
1.90142,10.61434,304.77,1.03,1.01,2025-02-25,1344,A,27,6.1NRT,279.83,3.77,D
4.07319,13.24242,315.12,1.14,1.06,2025-02-25,1344,A,45,6.1NRT,291.07,8.84,D
1.82974,10.12323,310.48,1.06,1.03,2025-02-25,1344,A,58,6.1NRT,285.75,6.95,D
2.06876,11.5011,310.44,1,1,2025-02-25,1344,A,55,6.1NRT,285.02,5.74,D
3.71547,10.75795,316.39,1,1,2025-02-25,1344,A,65,6.1NRT,297.56,7.58,D
2.01514,11.13402,318.02,1,1,2025-02-25,1344,A,66,6.1NRT,281.9,13.88,D
3.71418,10.74917,323.77,1,1,2025-02-25,1344,A,77,6.1NRT,297.97,14.97,D
1.95689,10.73707,308.68,1.02,1.01,2025-02-25,1344,A,62,6.1NRT,283.01,6.08,D
3.68962,10.58195,314.35,1.01,1,2025-02-25,1344,A,60,6.1NRT,296.44,6.27,D
2.05191,11.26274,304.1,1,1,2025-02-25,1344,A,0,6.1NRT,276.28,3.49,D
3.73583,10.8356,315.68,1,1,2025-02-25,1344,A,54,6.1NRT,298.55,5.35,D
1.93573,10.34551,308.21,1.04,1.02,2025-02-25,1344,A,55,6.1NRT,286,4.54,D
3.64739,10.234,311.91,1.03,1.01,2025-02-25,1344,A,53,6.1NRT,294.66,5.34,D
2.08832,11.26633,306.07,1,1,2025-02-25,1344,A,50,6.1NRT,280.1,4.18,D
3.64075,10.18905,316.45,1.03,1.01,2025-02-25,1344,A,60,6.1NRT,294.16,8.36,D
2.0316,10.75348,304.66,1.02,1.01,2025-02-25,1344,A,47,6.1NRT,280.49,4.16,D
4.07215,13.10163,315.61,1.12,1.05,2025-02-25,1344,A,47,6.1NRT,294.61,7.64,D
2.00866,10.45788,309.4,1.03,1.02,2025-02-25,1344,A,63,6.1NRT,284.91,6.04,D
3.9825,12.47539,314.36,1.06,1.03,2025-02-25,1344,A,52,6.1NRT,294.47,6.85,D
3.73948,10.79923,322.77,1,1,2025-02-25,1344,A,75,6.1NRT,299.25,11.18,D
2.00733,10.44883,306.47,1.03,1.02,2025-02-25,1344,A,54,6.1NRT,285.02,3.9,D
3.72276,10.68506,316.64,1.01,1,2025-02-25,1344,A,66,6.1NRT,297.22,7.63,D
2.15359,11.3841,306.54,1,1,2025-02-25,1344,A,44,6.1NRT,281.91,4.1,D
4.21126,14.01091,311.02,1.26,1.11,2025-02-25,1344,A,58,6.1NRT,288.52,7.85,D
2.105,11.05169,306.12,1.01,1,2025-02-25,1344,A,53,6.1NRT,279.18,4.92,D
3.738,10.72771,317.61,1.01,1,2025-02-25,1344,A,68,6.1NRT,297.97,8.88,D
2.17764,11.48754,314.28,1,1,2025-02-25,1344,A,71,6.1NRT,288.64,8.7,D
3.6691,10.25822,313.53,1.02,1.01,2025-02-25,1344,A,32,6.1NRT,296.21,5.75,D
2.22331,11.73951,306.62,1,1,2025-02-25,1344,A,40,6.1NRT,283.02,4.2,D
4.22891,14.06464,309.34,1.27,1.12,2025-02-25,1344,A,48,6.1NRT,285.37,5.95,D
2.15667,11.09785,309.22,1,1,2025-02-25,1344,A,37,6.1NRT,279.64,5.15,D
4.06694,12.93396,316.39,1.1,1.05,2025-02-25,1344,A,61,6.1NRT,297.36,9.13,D
3.99783,12.4543,315.8,1.05,1.03,2025-02-25,1344,A,56,6.1NRT,295.45,8.16,D
2.14644,11.02768,308.11,1.01,1,2025-02-25,1344,A,52,6.1NRT,279.21,6.26,D
3.68947,10.27345,315.94,1.02,1.01,2025-02-25,1344,A,61,6.1NRT,295.78,6.89,D
2.16674,11.10533,310.92,1,1,2025-02-25,1344,A,48,6.1NRT,278.93,5.83,D
3.65511,10.03925,321.68,1.04,1.02,2025-02-25,1344,A,61,6.1NRT,295.86,12.77,D
2.15268,11.00881,305.11,1.01,1,2025-02-25,1344,A,38,6.1NRT,278.5,4,D
3.65378,10.03018,318.39,1.04,1.02,2025-02-25,1344,A,47,6.1NRT,294.47,9.36,D
2.1514,11.00002,305.08,1.01,1,2025-02-25,1344,A,47,6.1NRT,278.71,4.37,D
4.32665,14.6048,313.65,1.38,1.16,2025-02-25,1344,A,66,6.1NRT,285.52,12.52,D
2.17809,11.12156,311.98,1,1,2025-02-25,1344,A,39,6.1NRT,281.7,6.94,D
4.21398,13.82199,311.92,1.23,1.1,2025-02-25,1344,A,60,6.1NRT,291.85,7.64,D
2.22762,11.3853,307.41,1,1,2025-02-25,1344,A,48,6.1NRT,286.43,4.2,D
4.05499,12.72194,320.65,1.08,1.04,2025-02-25,1344,A,73,6.1NRT,294.21,13.43,D
2.20465,11.22807,308.93,1,1,2025-02-25,1344,A,36,6.1NRT,281.74,5.37,D
2.20337,11.21932,322.81,1,1,2025-02-25,1344,A,75,6.1NRT,282.1,17.29,D
3.77465,10.79404,318.95,1,1,2025-02-25,1344,A,70,6.1NRT,301.35,8.24,D
2.2313,11.34909,309.26,1,1,2025-02-25,1344,A,55,6.1NRT,285.07,5.44,D
3.75798,10.67986,318.29,1.01,1,2025-02-25,1344,A,68,6.1NRT,297.41,8.74,D
3.66271,10.02886,317.71,1.04,1.02,2025-02-25,1344,A,25,6.1NRT,294.65,8.49,D
2.2032,11.1568,309.97,1,1,2025-02-25,1344,A,50,6.1NRT,282.69,5.76,D
2.20192,11.14804,315.17,1,1,2025-02-25,1344,A,72,6.1NRT,282.66,9.87,D
4.17061,13.45464,308.88,1.17,1.08,2025-02-25,1344,A,13,6.1NRT,288.85,4.07,D
2.19294,11.08671,307.73,1,1,2025-02-25,1344,A,35,6.1NRT,279.25,4.76,D
4.16913,13.44447,325.46,1.17,1.08,2025-02-25,1344,A,75,6.1NRT,293.26,21.94,D
3.93685,11.84559,320.39,1.02,1.01,2025-02-25,1344,A,71,6.1NRT,298.69,11.16,D
2.18266,11.01652,308.39,1.01,1,2025-02-25,1344,A,59,6.1NRT,277.59,6.11,D
3.8434,11.20395,315.53,1,1,2025-02-25,1344,A,63,6.1NRT,297.33,8.19,D
2.21071,11.14675,315.19,1,1,2025-02-25,1344,A,72,6.1NRT,282.33,9.72,D
2.14192,10.61592,306.67,1.02,1.01,2025-02-25,1344,A,53,6.1NRT,280.26,4.91,D
3.65565,9.91828,328.88,1.05,1.02,2025-02-25,1344,A,72,6.1NRT,297.34,19.02,D
2.24473,11.19537,313.56,1,1,2025-02-25,1344,A,68,6.1NRT,281.12,8.46,D
4.18602,13.49432,314.6,1.17,1.08,2025-02-25,1344,A,65,6.1NRT,291.73,10.16,D
2.27646,11.35138,316.92,1,1,2025-02-25,1344,A,74,6.1NRT,287.54,10.36,D
4.17412,13.41255,315.49,1.16,1.07,2025-02-25,1344,A,51,6.1NRT,294.51,8.15,D
4.14056,13.18204,329.89,1.13,1.06,2025-02-25,1344,A,83,6.1NRT,293.85,25.26,D
2.27519,11.34265,318.74,1,1,2025-02-25,1344,A,76,6.1NRT,286.7,11.69,D
2.27137,11.31645,306.15,1,1,2025-02-25,1344,A,48,6.1NRT,283.03,3.27,D
3.82032,10.98419,315.71,1,1,2025-02-25,1344,A,31,6.1NRT,297.31,7.15,D
2.25352,11.19408,311.33,1,1,2025-02-25,1344,A,48,6.1NRT,280.27,6.81,D
3.77687,10.68606,324.44,1.01,1,2025-02-25,1344,A,77,6.1NRT,297.98,15.55,D
3.77558,10.67726,327.69,1.01,1,2025-02-25,1344,A,81,6.1NRT,298.04,19.17,D
2.2725,11.26274,307.45,1,1,2025-02-25,1344,A,57,6.1NRT,283.52,4.33,D
3.95134,11.81047,328.15,1.01,1.01,2025-02-25,1344,A,81,6.1NRT,297.51,20.97,D
2.31297,11.41736,314.57,1,1,2025-02-25,1344,A,62,6.1NRT,289.13,8.69,D
2.31,11.3132,306.35,1,1,2025-02-25,1344,A,43,6.1NRT,283.75,3.45,D
3.80988,10.83682,314.04,1,1,2025-02-25,1344,A,49,6.1NRT,297.78,6.7,D
2.33124,11.27439,312.54,1,1,2025-02-25,1344,A,68,6.1NRT,284.17,7.59,D
2.33492,11.23816,316.66,1,1,2025-02-25,1344,A,74,6.1NRT,284.64,10.95,D
3.80861,10.82809,316.49,1,1,2025-02-25,1344,A,62,6.1NRT,299.38,8.36,D
2.37668,11.40151,315.96,1,1,2025-02-25,1344,A,63,6.1NRT,287.3,10.42,D
3.80345,10.79298,313.09,1,1,2025-02-25,1344,A,31,6.1NRT,296.41,4.81,D
2.37541,11.39278,315.4,1,1,2025-02-25,1344,A,72,6.1NRT,287.07,9.73,D
2.36777,11.3404,319.3,1,1,2025-02-25,1344,A,72,6.1NRT,283.54,13.18,D
4.15509,13.17408,319.28,1.13,1.06,2025-02-25,1344,A,62,6.1NRT,292.37,12.79,D
2.41205,11.52114,334.03,1,1,2025-02-25,1344,A,88,6.1NRT,289.87,29.18,D
2.41077,11.51241,325.62,1,1,2025-02-25,1344,A,82,6.1NRT,293.4,18.5,D
4.01946,12.22147,318.77,1.04,1.02,2025-02-25,1344,A,61,6.1NRT,294.67,10.47,D
2.40157,11.31183,308.2,1,1,2025-02-25,1344,A,57,6.1NRT,283.3,5.12,D
3.94358,11.69419,315.8,1.01,1,2025-02-25,1344,A,47,6.1NRT,295.08,6.26,D
2.38753,11.21573,307.18,1,1,2025-02-25,1344,A,52,6.1NRT,281.61,4.7,D
4.15738,13.12341,312.91,1.12,1.06,2025-02-25,1344,A,50,6.1NRT,290.09,7.8,D
2.60517,12.65619,308.67,1.05,1.02,2025-02-25,1344,A,51,6.1NRT,287.34,5.45,D
3.96134,11.7548,319.01,1.01,1.01,2025-02-25,1344,A,70,6.1NRT,295.37,10.48,D
2.4228,11.27303,309.01,1,1,2025-02-25,1344,A,36,6.1NRT,282.82,4.93,D
3.85178,11.00061,319.23,1,1,2025-02-25,1344,A,70,6.1NRT,298.07,10.29,D
2.37136,10.85966,309.77,1.01,1,2025-02-25,1344,A,62,6.1NRT,277.31,7.54,D
3.85051,10.99186,320.84,1,1,2025-02-25,1344,A,72,6.1NRT,298.47,11.72,D
2.44532,11.24295,316.72,1,1,2025-02-25,1344,A,74,6.1NRT,281.94,10.96,D
3.7758,10.48211,312.25,1.01,1.01,2025-02-25,1344,A,49,6.1NRT,296.5,4.59,D
2.43384,11.16426,314.47,1,1,2025-02-25,1344,A,71,6.1NRT,283.59,9.69,D
3.7745,10.47326,312.12,1.01,1.01,2025-02-25,1344,A,49,6.1NRT,296.41,4.52,D
2.44517,11.18046,307.79,1,1,2025-02-25,1344,A,25,6.1NRT,284.03,4.6,D
4.2152,13.46329,321.69,1.17,1.08,2025-02-25,1344,A,72,6.1NRT,294.46,13.98,D
4.20507,13.39201,318.93,1.16,1.07,2025-02-25,1344,A,72,6.1NRT,293.27,12.47,D
2.41027,10.6759,311.51,1.02,1.01,2025-02-25,1344,A,0,6.1NRT,277.94,8.86,D
3.96505,11.71814,339.63,1.01,1.01,2025-02-25,1344,A,89,6.1NRT,297.27,36.61,D
3.86949,11.06051,327.67,1,1,2025-02-25,1344,A,80,6.1NRT,298.49,19.31,D
2.5738,11.04212,320.56,1,1,2025-02-25,1344,A,73,6.1NRT,280.48,14.94,D
3.86821,11.05177,314.48,1,1,2025-02-25,1344,A,59,6.1NRT,298.74,6.06,D
4.01375,11.99249,321.63,1.02,1.01,2025-02-25,1344,A,74,6.1NRT,298.33,12.73,D
2.59634,11.01195,305.14,1,1,2025-02-25,1344,A,23,6.1NRT,279.74,3.07,D
3.96747,11.67274,341.04,1.01,1,2025-02-25,1344,A,90,6.1NRT,297.69,37.47,D
3.73697,10.0953,349.71,1.03,1.02,2025-02-25,1344,A,95,6.1NRT,296.43,56.66,D
2.84213,12.06119,310.01,1.02,1.01,2025-02-25,1344,A,52,6.1NRT,291.61,4.78,D
3.73564,10.08625,318.62,1.03,1.02,2025-02-25,1344,A,67,6.1NRT,295.58,9.39,D
4.06042,12.25261,334.16,1.04,1.02,2025-02-25,1344,A,86,6.1NRT,295.86,28.99,D
4.0227,19.97835,315.54,3.62,1.78,2025-02-25,1344,A,36,6.1NRT,289.94,37.14,D
4.05911,12.24352,322.18,1.04,1.02,2025-02-25,1344,A,73,6.1NRT,294.41,13.31,D
2.84448,11.57027,314.43,1,1,2025-02-25,1344,A,70,6.1NRT,292.36,8.49,D
4.02392,12.00016,314.35,1.02,1.01,2025-02-25,1344,A,21,6.1NRT,298.1,5.5,D
4.01873,11.96434,314.94,1.02,1.01,2025-02-25,1344,A,61,6.1NRT,298.23,6.94,D
2.96302,12.13759,322.6,1.02,1.01,2025-02-25,1344,A,79,6.1NRT,294.28,16.02,D
3.88816,11.00417,321.18,1,1,2025-02-25,1344,A,73,6.1NRT,299.09,11.8,D
3.88689,10.99543,322.21,1,1,2025-02-25,1344,A,74,6.1NRT,299.36,13.14,D
3.04489,12.31102,316.26,1.03,1.01,2025-02-25,1344,A,67,6.1NRT,287.88,10.59,D
4.42934,14.68355,310.6,1.4,1.17,2025-02-25,1344,A,56,6.1NRT,285.54,8.14,D
4.2398,13.36623,317.35,1.16,1.07,2025-02-25,1344,A,69,6.1NRT,292.84,11.59,D
3.04359,12.30203,313.27,1.03,1.01,2025-02-25,1344,A,63,6.1NRT,287.35,7.99,D
3.9811,11.58076,320.36,1.01,1,2025-02-25,1344,A,72,6.1NRT,302.15,5.74,D
3.97982,11.57196,322.35,1.01,1,2025-02-25,1344,A,75,6.1NRT,302.09,7.45,D
2.95053,11.41423,308.34,1,1,2025-02-25,1344,A,49,6.1NRT,287.79,4.29,D
3.93133,11.23887,314.1,1,1,2025-02-25,1344,A,48,6.1NRT,294.31,6.03,D
3.89439,10.98538,338.46,1,1,2025-02-25,1344,A,89,6.1NRT,298.48,33.3,D
3.06717,11.95617,313.26,1.01,1.01,2025-02-25,1344,A,66,6.1NRT,293.24,6.18,D
3.89311,10.97664,348.93,1,1,2025-02-25,1344,A,95,6.1NRT,297.96,53.46,D
2.88261,10.56691,304.76,1.02,1.01,2025-02-25,1344,A,38,6.1NRT,284.26,3.7,D
3.82512,10.51094,325.28,1.01,1.01,2025-02-25,1344,A,78,6.1NRT,297.21,15.61,D
3.82382,10.50208,322.07,1.01,1.01,2025-02-25,1344,A,71,6.1NRT,294.5,11.53,D
3.00943,11.37322,309.94,1,1,2025-02-25,1344,A,57,6.1NRT,291.08,5.26,D
3.82253,10.49323,353.45,1.01,1.01,2025-02-25,1344,A,97,6.1NRT,298.48,62.27,D
3.07566,11.37469,313.56,1,1,2025-02-25,1344,A,66,6.1NRT,293.97,7.27,D
4.02073,11.79136,325.6,1.01,1.01,2025-02-25,1344,A,78,6.1NRT,297.79,16.78,D
3.13508,11.5981,311.06,1,1,2025-02-25,1344,A,62,6.1NRT,293.46,5.3,D
3.86994,10.75626,317.23,1,1,2025-02-25,1344,A,66,6.1NRT,297.57,8.63,D
3.22199,12.07184,318.09,1.02,1.01,2025-02-25,1344,A,73,6.1NRT,294.6,10.73,D
3.86866,10.74749,327.97,1,1,2025-02-25,1344,A,81,6.1NRT,298.03,19.67,D
3.83136,10.49195,320.84,1.01,1.01,2025-02-25,1344,A,33,6.1NRT,294.16,9.59,D
3.82618,10.45651,316.74,1.01,1.01,2025-02-25,1344,A,27,6.1NRT,295.76,7.88,D
3.18591,11.82387,309.67,1.01,1,2025-02-25,1344,A,40,6.1NRT,290.23,4.14,D
3.79496,10.24287,323.33,1.02,1.01,2025-02-25,1344,A,58,6.1NRT,295.99,14.47,D
3.21403,11.95513,319.88,1.01,1.01,2025-02-25,1344,A,76,6.1NRT,294.74,11.94,D
3.21274,11.94627,313.06,1.01,1.01,2025-02-25,1344,A,58,6.1NRT,292.76,5.64,D
3.79366,10.23396,336.48,1.02,1.01,2025-02-25,1344,A,87,6.1NRT,296.27,32.27,D
3.20758,11.91084,311.77,1.01,1.01,2025-02-25,1344,A,54,6.1NRT,293.95,5.65,D
3.20629,11.90201,311,1.01,1.01,2025-02-25,1344,A,59,6.1NRT,293.02,5.31,D
4.26008,13.37367,328.2,1.16,1.07,2025-02-25,1344,A,82,6.1NRT,295.51,24.1,D
3.21444,11.76019,309.09,1.01,1,2025-02-25,1344,A,0,6.1NRT,290.02,4.63,D
4.25859,13.36345,332.71,1.16,1.07,2025-02-25,1344,A,85,6.1NRT,295.86,32.16,D
3.21177,11.6798,311.65,1.01,1,2025-02-25,1344,A,63,6.1NRT,293.35,5.96,D
3.26917,12.01394,313.16,1.02,1.01,2025-02-25,1344,A,46,6.1NRT,296.07,5.69,D
4.0529,11.95024,314.51,1.02,1.01,2025-02-25,1344,A,58,6.1NRT,298.42,5.57,D
3.06187,10.59139,314.63,1.01,1.01,2025-02-25,1344,A,70,6.1NRT,284.73,9.42,D
3.39194,12.7374,312.01,1.07,1.03,2025-02-25,1344,A,63,6.1NRT,290.19,7.3,D
4.02054,11.72813,317.98,1.01,1.01,2025-02-25,1344,A,65,6.1NRT,296.86,8.72,D
3.3583,12.44138,321.2,1.04,1.02,2025-02-25,1344,A,72,6.1NRT,292.35,14.88,D
3.30307,11.93652,313.14,1.01,1.01,2025-02-25,1344,A,64,6.1NRT,295.97,6.18,D
4.01926,11.7193,320.44,1.01,1.01,2025-02-25,1344,A,72,6.1NRT,296.48,10.85,D
3.18935,11.15612,307.67,1,1,2025-02-25,1344,A,47,6.1NRT,288.17,4.5,D
3.92978,11.1052,316.62,1,1,2025-02-25,1344,A,38,6.1NRT,296.17,7.63,D
3.08527,10.44241,308.96,1.02,1.01,2025-02-25,1344,A,38,6.1NRT,286.8,4.5,D
3.40787,12.59324,313.89,1.05,1.03,2025-02-25,1344,A,58,6.1NRT,293,7.41,D
3.92851,11.09646,365.96,1,1,2025-02-25,1344,A,100,6.1NRT,298.74,96.33,D
3.40653,12.58401,313.3,1.05,1.03,2025-02-25,1344,A,51,6.1NRT,294.09,6.98,D
3.91959,11.03526,319.85,1,1,2025-02-25,1344,A,71,6.1NRT,299.85,9.21,D
3.38647,12.44657,310.03,1.04,1.02,2025-02-25,1344,A,44,6.1NRT,292.94,5.14,D
4.26551,13.36628,325.39,1.16,1.07,2025-02-25,1344,A,79,6.1NRT,295.16,20.68,D
3.31608,11.88271,309.95,1.01,1.01,2025-02-25,1344,A,44,6.1NRT,289.42,4.42,D
3.27279,11.58352,316.09,1,1,2025-02-25,1344,A,70,6.1NRT,295.59,8.55,D
4.02995,11.71122,315.51,1.01,1.01,2025-02-25,1344,A,57,6.1NRT,297.68,5.96,D
3.33258,11.93454,314.15,1.01,1.01,2025-02-25,1344,A,67,6.1NRT,294.59,7.29,D
4.02867,11.70239,342.47,1.01,1.01,2025-02-25,1344,A,91,6.1NRT,301.74,40.32,D
3.36326,12.08441,315.77,1.02,1.01,2025-02-25,1344,A,70,6.1NRT,294.84,9.18,D
3.96505,11.26314,310.94,1,1,2025-02-25,1344,A,33,6.1NRT,295.59,4.2,D
3.32478,11.8183,311.84,1.01,1,2025-02-25,1344,A,0,6.1NRT,290.24,3.86,D
3.93959,11.08834,315.9,1,1,2025-02-25,1344,A,63,6.1NRT,297.04,8.07,D
3.35924,11.99405,312.84,1.02,1.01,2025-02-25,1344,A,28,6.1NRT,296.32,5.59,D
3.93831,11.0796,315.08,1,1,2025-02-25,1344,A,57,6.1NRT,298.71,7.01,D
3.43574,12.46066,315.8,1.05,1.02,2025-02-25,1344,A,69,6.1NRT,291.46,9.07,D
3.86768,10.59748,316.53,1.01,1,2025-02-25,1344,A,27,6.1NRT,294.98,7.33,D
3.43443,12.45154,310.99,1.04,1.02,2025-02-25,1344,A,38,6.1NRT,292.34,4.81,D
3.80201,10.15286,327.09,1.03,1.01,2025-02-25,1344,A,80,6.1NRT,297.03,19.89,D
3.42735,12.27658,309.95,1.03,1.02,2025-02-25,1344,A,45,6.1NRT,291.48,4.65,D
4.34105,13.83533,337.12,1.23,1.1,2025-02-25,1344,A,80,6.1NRT,291.57,40.82,D
3.39612,12.0614,312.66,1.02,1.01,2025-02-25,1344,A,57,6.1NRT,293.61,6.56,D
4.33353,13.78166,311.68,1.22,1.1,2025-02-25,1344,A,56,6.1NRT,290.33,6.6,D
3.4666,12.48413,309.07,1.05,1.02,2025-02-25,1344,A,52,6.1NRT,290.63,4.95,D
4.15285,12.50444,319.48,1.06,1.03,2025-02-25,1344,A,71,6.1NRT,295.11,12.43,D
3.35443,11.58947,312.35,1,1,2025-02-25,1344,A,57,6.1NRT,295.24,5.72,D
3.96746,11.21813,313.68,1,1,2025-02-25,1344,A,54,6.1NRT,297.68,5.58,D
3.42687,12.0149,320.26,1.02,1.01,2025-02-25,1344,A,71,6.1NRT,295.74,12.79,D
4.35226,13.84473,324.1,1.24,1.1,2025-02-25,1344,A,33,6.1NRT,288.93,18.05,D
3.43147,11.79713,315.04,1.01,1,2025-02-25,1344,A,55,6.1NRT,291.94,8.7,D
4.35074,13.83394,393.1,1.23,1.1,2025-02-25,1344,A,94,6.1NRT,296.19,281.57,D
3.416,11.62868,338.83,1,1,2025-02-25,1344,A,85,6.1NRT,295.92,36.04,D
4.07708,11.91288,319.15,1.02,1.01,2025-02-25,1344,A,70,6.1NRT,298.43,9.59,D
3.5543,12.45644,319.05,1.05,1.02,2025-02-25,1344,A,69,6.1NRT,293.78,11.46,D
4.0758,11.90397,321.8,1.02,1.01,2025-02-25,1344,A,74,6.1NRT,297.78,12.48,D
3.50309,12.10393,315.61,1.02,1.01,2025-02-25,1344,A,62,6.1NRT,295.85,8.72,D
4.06937,11.85944,320.26,1.02,1.01,2025-02-25,1344,A,72,6.1NRT,296.51,11.79,D
3.49509,11.98673,312.89,1.02,1.01,2025-02-25,1344,A,49,6.1NRT,295.21,5.92,D
4.06809,11.85054,345.88,1.02,1.01,2025-02-25,1344,A,93,6.1NRT,297.63,49.13,D
3.92392,10.85836,324.37,1,1,2025-02-25,1344,A,77,6.1NRT,299.07,14.54,D
3.46143,11.69383,314.03,1.01,1,2025-02-25,1344,A,58,6.1NRT,293.25,6.84,D
4.36042,13.83255,348.23,1.23,1.1,2025-02-25,1344,A,94,6.1NRT,291.78,69.07,D
3.41798,11.39581,314.59,1,1,2025-02-25,1344,A,68,6.1NRT,295.61,8.18,D
4.34076,13.6936,313.74,1.21,1.09,2025-02-25,1344,A,32,6.1NRT,289.13,8.74,D
4.32143,13.55721,332.86,1.19,1.08,2025-02-25,1344,A,77,6.1NRT,294.11,27.93,D
3.56191,12.24465,310.8,1.03,1.02,2025-02-25,1344,A,57,6.1NRT,295.38,4.85,D
4.31995,13.54677,326.06,1.19,1.08,2025-02-25,1344,A,51,6.1NRT,293.54,17.84,D
3.4747,11.64027,320.22,1.01,1,2025-02-25,1344,A,69,6.1NRT,293.13,11.4,D
4.22903,12.90799,316.61,1.1,1.05,2025-02-25,1344,A,57,6.1NRT,296.55,8.16,D
3.39198,11.07177,309.86,1,1,2025-02-25,1344,A,54,6.1NRT,291.73,5.02,D
4.1789,12.55766,331.35,1.07,1.03,2025-02-25,1344,A,84,6.1NRT,297.53,26.54,D
3.55139,12.10851,316.23,1.02,1.01,2025-02-25,1344,A,52,6.1NRT,297.87,8.78,D
4.17756,12.54833,316.24,1.07,1.03,2025-02-25,1344,A,65,6.1NRT,297.28,8.84,D
3.5501,12.09956,313.88,1.02,1.01,2025-02-25,1344,A,58,6.1NRT,297.71,6.74,D
3.96846,11.10195,331.75,1,1,2025-02-25,1344,A,84,6.1NRT,298.39,24.69,D
3.68639,12.98431,318.09,1.1,1.04,2025-02-25,1344,A,72,6.1NRT,294.4,11.92,D
3.96718,11.09321,331.75,1,1,2025-02-25,1344,A,84,6.1NRT,298.82,24.55,D
3.27831,10.17514,323.92,1.03,1.02,2025-02-25,1344,A,80,6.1NRT,291.42,18.5,D
3.94677,10.95332,314.75,1,1,2025-02-25,1344,A,60,6.1NRT,297.45,5.73,D
4.33095,13.55584,334.12,1.19,1.08,2025-02-25,1344,A,81,6.1NRT,293.76,30.35,D
3.27698,10.16615,311.29,1.03,1.02,2025-02-25,1344,A,35,6.1NRT,290.69,6.5,D
4.14421,12.2525,317.49,1.04,1.02,2025-02-25,1344,A,67,6.1NRT,297.3,10.16,D
3.61222,12.40407,318.14,1.04,1.02,2025-02-25,1344,A,72,6.1NRT,293.79,11.55,D
